174680974	https://4d.rtvslo.si/arhiv/tv-informativni/174680974	 Novinarska konferenca članov strokovne... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/03/24/2020-03-24-115852-SLO3_wide2.jpg	1:20:23	24. mar. 2020
174680796	https://4d.rtvslo.si/arhiv/tv-informativni/174680796	 Novinarska konferenca vlade 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/03/23/2020-03-23-052650-SLO3_part1_wide2.jpg	23:05	24. mar. 2020
174680596	https://4d.rtvslo.si/arhiv/tv-informativni/174680596	 Izjava glede aktualnega stanja v zvezi z... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174680596/174680596_wide2.jpg	23:29	23. mar. 2020
174680436	https://4d.rtvslo.si/arhiv/tv-informativni/174680436	 Izjavi ministra za zdravje Tomaža... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/03/21/2020-03-21-061719-SLO3_wide2.jpg	19:53	22. mar. 2020
174680368	https://4d.rtvslo.si/arhiv/tv-informativni/174680368	 Izjava ministrice Simone Kustec o... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/03/21/2020-03-21-112208-SLO3_wide2.jpg	16:09	21. mar. 2020
174680025	https://4d.rtvslo.si/arhiv/tv-informativni/174680025	 Novinarska konferenca vlade 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174680025/174680025_wide2.jpg	13:04	21. mar. 2020
174679466	https://4d.rtvslo.si/arhiv/tv-informativni/174679466	 Nagovor predsednika vlade Janeza Janše... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174679466/174679466_wide2.jpg	51:57	19. mar. 2020
174679438	https://4d.rtvslo.si/arhiv/tv-informativni/174679438	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174679438/174679438_wide2.jpg	43:35	17. mar. 2020
174679168	https://4d.rtvslo.si/arhiv/tv-informativni/174679168	 Novinarska konferenca po seji Sveta za... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/03/16/2020-03-16-043412-SLO2_wide2.jpg	26:36	17. mar. 2020
174678714	https://4d.rtvslo.si/arhiv/tv-informativni/174678714	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/03/14/2020-03-14-041232-SLO1_part1_wide2.jpg	58:49	16. mar. 2020
174678500	https://4d.rtvslo.si/arhiv/tv-informativni/174678500	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174678500/174678500_wide2.jpg	1:08:37	14. mar. 2020
174678236	https://4d.rtvslo.si/arhiv/tv-informativni/174678236	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174678236/174678236_wide2.jpg	36:54	13. mar. 2020
174678206	https://4d.rtvslo.si/arhiv/tv-informativni/174678206	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/03/12/2020-03-12-041332-SLO1_wide2.jpg	1:07:32	12. mar. 2020
174678180	https://4d.rtvslo.si/arhiv/tv-informativni/174678180	 Novinarska konferenca predsednika vlade... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174678180/174678180_wide2.jpg	1:29:48	12. mar. 2020
174677930	https://4d.rtvslo.si/arhiv/tv-informativni/174677930	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/03/11/2020-03-11-063108-SLO1_part1_wide2.jpg	26:05	12. mar. 2020
174677851	https://4d.rtvslo.si/arhiv/tv-informativni/174677851	 Najnovejše o koronavirusu: prenos... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174677851/174677851_wide2.jpg	48:21	11. mar. 2020
174677818	https://4d.rtvslo.si/arhiv/tv-informativni/174677818	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174677818/174677818_wide2.jpg	40:53	11. mar. 2020
174677391	https://4d.rtvslo.si/arhiv/tv-informativni/174677391	 Najnovejše o koronavirusu, prenos... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/03/09/2020-03-09-064230-SLO3_part1_wide2.jpg	47:35	10. mar. 2020
174677112	https://4d.rtvslo.si/arhiv/tv-informativni/174677112	 Novinarska konferenca po seji sveta za... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/03/08/2020-03-08-055640-SLO3_part1_wide2.jpg	48:06	9. mar. 2020
174676944	https://4d.rtvslo.si/arhiv/tv-informativni/174676944	 Novinarska konferenca ministrstva za... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/03/07/2020-03-07-024545-SLO3_part1_wide2.jpg	32:57	8. mar. 2020
174676719	https://4d.rtvslo.si/arhiv/tv-informativni/174676719	 Novinarska konferenca ministrstva za... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174676719/174676719_1_wide2.jpg	39:55	7. mar. 2020
174676470	https://4d.rtvslo.si/arhiv/tv-informativni/174676470	 Novinarska konferenca Ministrstva za... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/03/05/2020-03-05-054725-SLO1_part1_wide2.jpg	14:06	6. mar. 2020
174676481	https://4d.rtvslo.si/arhiv/tv-informativni/174676481	 Novinarska konferenca ob potrjenih... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174676481/174676481_wide2.jpg	14:11	5. mar. 2020
174676387	https://4d.rtvslo.si/arhiv/tv-informativni/174676387	 Novinarska konferenca ob potrjenih... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/03/05/2020-03-05-120537-SLO2_part1_wide2.jpg	21:43	5. mar. 2020
174676395	https://4d.rtvslo.si/arhiv/tv-informativni/174676395	 Podrobnosti o prvih dveh primerih okužbe... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174676395/174676395_wide2.jpg	21:41	5. mar. 2020
174676278	https://4d.rtvslo.si/arhiv/tv-informativni/174676278	 Novinarska konferenca ob prvi potrjeni... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/2020/03/04/2020-03-04-094755-SLO3_part1_wide2.jpg	3:50	5. mar. 2020
174674617	https://4d.rtvslo.si/arhiv/tv-informativni/174674617	 Izjava ministra za zdravje Aleša Šabedra 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174674617/174674617_wide2.jpg	24:44	4. mar. 2020
174673865	https://4d.rtvslo.si/arhiv/tv-informativni/174673865	 Ministrstvo za zdravje o aktualnem... 	http://img.rtvslo.si/_up/ava/ava_archive01/Content/thumbnail/174673865/174673865_1_wide2.jpg	13:34	26. feb. 2020
174667634	https://4d.rtvslo.si/arhiv/tv-informativni/174667634	 Novinarska konferenca ministrstva za... 	http://img.rtvslo.si/_up/ava/ava_archive05/Content/2020/01/27/2020-01-27-103037-SLO3_part5_wide2.jpg	3:44	23. feb. 2020
