date,absent.from,absent.to,school_type,school,person_type,person_class,reason
2021-01-25,2021-01-25,2021-02-04,PV,23735,E,PVDD,OSPPSUM
2021-01-25,2021-01-25,2021-02-04,PV,3707,E,PVV,OSOKU
2021-01-25,2021-01-25,2021-02-03,PV,3823,E,PVV,OSSUM
2021-01-25,2021-01-25,2021-02-03,PV,3823,E,PVDS,OSSUM
2021-01-25,2021-01-25,2021-02-04,ZAV,1000,A,ZAV8,ZAVOKU
2021-01-25,2021-01-25,2021-02-04,ZAV,1000,A,ZAV9,ZAVSUM
2021-01-25,2021-01-22,2021-01-31,ZAV,1004,E,ZAVDD,ZAVSUM
2021-01-25,2021-01-25,2021-02-03,ZAV,1005,A,ZAVVSK1,ZAVOKU
2021-01-25,2021-01-22,2021-02-03,ZAV,1005,E,ZAVDS,ZAVOKU
2021-01-25,2021-01-22,2021-01-31,ZAV,1005,E,ZAVV,ZAVSUM
2021-01-25,2021-01-21,2021-01-31,ZAV,3571,E,ZAVDD,ZAVSUM
2021-01-25,2021-01-21,2021-01-31,ZAV,998,E,ZAVU,ZAVOKU
2021-01-25,2021-01-21,2021-01-31,ZAV,998,E,ZAVU,ZAVOKU
2021-01-25,2021-01-21,2021-01-31,ZAV,998,E,ZAVV,ZAVOKU
2021-01-25,2021-01-21,2021-01-31,ZAV,998,E,ZAVV,ZAVOKU
2021-01-25,2021-01-23,2021-02-02,ZAV,998,E,ZAVDD,ZAVOKU
2021-01-26,2021-01-21,2021-02-01,OS,1053,E,OSU,OSOKU
2021-01-26,2021-01-23,2021-02-03,OS,120,E,OSDS,OSOKU
2021-01-26,2021-01-21,2021-01-30,OS,121,E,OSU,OSOKU
2021-01-26,2021-01-27,2021-02-06,OS,1241,A,OS1,OSSUM
2021-01-26,2021-01-22,2021-02-01,OS,1259,E,OSDD,OSOKU
2021-01-26,2021-01-26,2021-02-05,OS,128,E,OSDS,OSSUM
2021-01-26,2021-01-16,2021-01-27,OS,1315,E,OSDD,OSOKU
2021-01-26,2021-01-25,2021-02-05,OS,133,E,OSDD,OSOKU
2021-01-26,2021-01-25,2021-02-03,OS,1342,E,OSU,OSSUM
2021-01-26,2021-01-26,2021-02-07,OS,1344,A,OS2,OSSUM
2021-01-26,2021-01-26,2021-02-05,OS,1344,E,OSDD,OSOKU
2021-01-26,2021-01-21,2021-02-01,OS,1346,E,OSDD,OSOKU
2021-01-26,2021-01-25,2021-02-05,OS,1346,E,OSDD,OSOKU
2021-01-26,2021-01-25,2021-02-05,OS,1348,E,OSU,OSOKU
2021-01-26,2021-01-21,2021-02-01,OS,1349,E,OSDD,OSOKU
2021-01-26,2021-01-22,2021-02-01,OS,1351,E,OSU,OSOKU
2021-01-26,2021-01-26,2021-01-29,OS,136,E,OSU,OSOKU
2021-01-26,2021-01-25,2021-02-04,OS,1369,A,OS1,OSSUM
2021-01-26,2021-01-25,2021-02-04,OS,1369,A,OS1,OSSUM
2021-01-26,2021-01-25,2021-02-04,OS,1369,A,OS2,OSSUM
2021-01-26,2021-01-26,2021-02-05,OS,142,E,OSU,OSOKU
2021-01-26,2021-01-25,2021-02-04,OS,144,E,OSU,OSOKU
2021-01-26,2021-01-25,2021-02-04,OS,144,E,OSDS,OSOKU
2021-01-26,2021-01-25,2021-02-05,OS,144,E,OSDD,OSOKU
2021-01-26,2021-01-25,2021-01-29,OS,175,E,OSDD,OSOKU
2021-01-26,2021-01-25,2021-02-04,OS,196,A,OS1,OSOSE
2021-01-26,2021-01-25,2021-02-04,OS,196,A,OS1,OSOKU
2021-01-26,2021-01-25,2021-02-04,OS,196,A,OS1,OSSUM
2021-01-26,2021-01-25,2021-02-04,OS,209,E,OSU,OSOKU
2021-01-26,2021-01-20,2021-01-27,OS,213,E,OSU,OSOKU
2021-01-26,2021-01-21,2021-01-31,OS,213,E,OSU,OSOKU
2021-01-26,2021-01-24,2021-02-03,OS,213,E,OSU,OSOKU
2021-01-26,2021-01-26,2021-01-29,OS,223,E,OSU,OSSUM
2021-01-26,2021-01-23,2021-02-02,OS,240,E,OSU,OSOKU
2021-01-26,2021-01-25,2021-02-03,OS,248,E,OSDD,OSOKU
2021-01-26,2021-01-26,2021-02-05,OS,269,E,OSDD,OSOKU
2021-01-26,2021-01-26,2021-02-04,OS,270,E,OSU,OSSUM
2021-01-26,2021-01-26,2021-02-03,OS,279,E,OSU,OSOKU
2021-01-26,2021-01-25,2021-02-04,OS,283,E,OSDD,OSOKU
2021-01-26,2021-01-26,2021-02-05,OS,305,A,OS3,OSSUM
2021-01-26,2021-01-25,2021-02-04,OS,323,E,OSU,OSOKU
2021-01-26,2021-01-26,2021-02-05,OS,329,E,OSU,OSOKU
2021-01-26,2021-01-24,2021-02-02,OS,334,E,OSU,OSSUM
2021-01-26,2021-01-27,2021-02-06,OS,3545,A,OS2,OSSUM
2021-01-26,2021-01-27,2021-02-06,OS,3545,A,OS2,OSOKU
2021-01-26,2021-01-24,2021-02-02,OS,376,E,OSDD,OSOKU
2021-01-26,2021-01-25,2021-01-31,OS,401,A,OS1,OSSUM
2021-01-26,2021-01-24,2021-02-02,OS,401,E,OSU,OSSUM
2021-01-26,2021-01-25,2021-02-03,OS,401,E,OSDD,OSOKU
2021-01-26,2021-01-25,2021-02-04,OS,402,E,OSU,OSOKU
2021-01-26,2021-01-26,2021-02-08,OS,409,A,OS1,OSSUM
2021-01-26,2021-01-26,2021-02-09,OS,409,A,OS1,OSOKU
2021-01-26,2021-01-26,2021-02-09,OS,409,A,OS1,OSOKU
