datum_izvida,stevilo_potrjenih_skupaj,stevilo_potrjenih_pcr,stevilo_potrjenih_hagt,stevilo_potrjenih_skupaj_0_17,stevilo_potrjenih_skupaj_18_24,stevilo_potrjenih_skupaj_25_44,stevilo_potrjenih_skupaj_45_64,stevilo_potrjenih_skupaj_65_74,stevilo_potrjenih_skupaj_75_plus,stevilo_potrjenih_pcr_0_17,stevilo_potrjenih_pcr_18_24,stevilo_potrjenih_pcr_25_44,stevilo_potrjenih_pcr_45_64,stevilo_potrjenih_pcr_65_74,stevilo_potrjenih_pcr_75_plus,stevilo_potrjenih_hagt_0_17,stevilo_potrjenih_hagt_18_24,stevilo_potrjenih_hagt_25_44,stevilo_potrjenih_hagt_45_64,stevilo_potrjenih_hagt_65_74,stevilo_potrjenih_hagt_75_plus,stevilo_testiranj_skupaj,stevilo_testiranj_pcr,stevilo_testiranj_hagt,stevilo_umrlih
2022-01-10,5174,5174,0,1446,511,1821,1138,165,93,1446,511,1821,1138,165,93,0,0,0,0,0,0,120327,10258,110069,4
2022-01-11,7436,7436,0,1965,737,2719,1664,227,124,1965,737,2719,1664,227,124,0,0,0,0,0,0,100020,14823,85197,12
2022-01-12,6880,6880,0,1807,695,2507,1510,222,139,1807,695,2507,1510,222,139,0,0,0,0,0,0,113105,13350,99755,9
2022-01-13,6940,6940,0,1741,617,2621,1555,267,139,1741,617,2621,1555,267,139,0,0,0,0,0,0,102955,13693,89262,9
2022-01-14,7603,7603,0,2066,650,2751,1701,268,167,2066,650,2751,1701,268,167,0,0,0,0,0,0,124739,14366,110373,6
2022-01-15,6022,6022,0,1648,495,2131,1374,228,146,1648,495,2131,1374,228,146,0,0,0,0,0,0,87163,10308,76855,4
2022-01-16,4978,4978,0,1476,431,1743,1066,160,102,1476,431,1743,1066,160,102,0,0,0,0,0,0,51189,7910,43279,7
2022-01-17,8694,8694,0,2576,631,2952,2090,287,158,2576,631,2952,2090,287,158,0,0,0,0,0,0,127343,13812,113531,10
2022-01-18,12301,12301,0,3552,969,4301,2860,389,230,3552,969,4301,2860,389,230,0,0,0,0,0,0,108910,19451,89459,14
2022-01-19,10305,10305,0,2798,806,3675,2400,366,260,2798,806,3675,2400,366,260,0,0,0,0,0,0,121044,17298,103746,5
2022-01-20,9865,9865,0,2714,792,3548,2169,376,266,2714,792,3548,2169,376,266,0,0,0,0,0,0,107361,14724,92637,11
2022-01-21,9960,9960,0,2870,763,3351,2306,351,319,2870,763,3351,2306,351,319,0,0,0,0,0,0,123865,14675,109190,13
2022-01-22,14191,14191,0,3754,1129,5066,3382,554,306,3754,1129,5066,3382,554,306,0,0,0,0,0,0,93741,18853,74888,18
2022-01-23,8414,8414,0,2257,642,3051,1959,304,201,2257,642,3051,1959,304,201,0,0,0,0,0,0,57653,11123,46530,13
2022-01-24,12837,12837,0,3692,900,4478,2931,483,353,3692,900,4478,2931,483,353,0,0,0,0,0,0,133747,17012,116735,15
2022-01-25,17511,17511,0,5294,1310,5920,3954,618,415,5294,1310,5920,3954,618,415,0,0,0,0,0,0,117256,22944,94312,22
2022-01-26,14228,14228,0,4099,1053,4843,3283,550,400,4099,1053,4843,3283,550,400,0,0,0,0,0,0,126482,19729,106753,16
2022-01-27,16898,16898,0,4556,1279,5841,4008,734,480,4556,1279,5841,4008,734,480,0,0,0,0,0,0,117131,22652,94479,10
2022-01-28,14902,14902,0,4015,1195,5162,3479,632,419,4015,1195,5162,3479,632,419,0,0,0,0,0,0,130193,20672,109521,18
2022-01-29,13866,13866,0,3793,1043,4785,3210,649,386,3793,1043,4785,3210,649,386,0,0,0,0,0,0,93455,17961,75494,20
2022-01-30,8584,8584,0,2241,639,2979,2128,390,207,2241,639,2979,2128,390,207,0,0,0,0,0,0,65464,11082,54382,18
2022-01-31,11730,11730,0,3258,783,3955,2844,489,401,3258,783,3955,2844,489,401,0,0,0,0,0,0,142383,15605,126778,19
2022-02-01,24258,13572,10686,6602,1798,8009,5972,1185,692,3823,903,4453,3318,658,417,2779,895,3556,2654,527,275,116485,17183,99302,20
2022-02-02,16802,5214,11588,4226,1305,5679,4217,849,526,1239,379,1754,1310,297,235,2987,926,3925,2907,552,291,130997,8738,122259,21
2022-02-03,11790,1423,10367,2631,924,4172,3110,605,348,253,85,536,369,78,102,2378,839,3636,2741,527,246,108971,3812,105159,28
2022-02-04,11745,1310,10435,2719,826,4023,3092,696,389,220,81,467,327,81,134,2499,745,3556,2765,615,255,121465,4033,117432,31
2022-02-05,7543,470,7073,1612,568,2628,1971,485,279,69,19,156,127,41,58,1543,549,2472,1844,444,221,80441,1754,78687,29
2022-02-06,5573,291,5282,1196,390,2008,1537,260,182,41,5,103,69,25,48,1155,385,1905,1468,235,134,50352,1248,49104,25
2022-02-07,11243,913,10330,2245,812,3770,3210,696,510,136,52,314,226,61,124,2109,760,3456,2984,635,386,126277,3183,123094,24
2022-02-08,5138,402,4736,1152,421,1795,1335,243,192,52,30,136,79,33,72,1100,391,1659,1256,210,120,54027,1567,52460,25
2022-02-09,12225,895,11330,2995,888,3987,3193,723,439,124,49,311,251,61,99,2871,839,3676,2942,662,340,128959,3255,125704,16
2022-02-10,7579,780,6799,1458,567,2621,2053,537,343,117,33,265,210,52,103,1341,534,2356,1843,485,240,95651,2989,92662,26
2022-02-11,7404,800,6604,1479,520,2446,2044,557,358,93,39,284,205,75,104,1386,481,2162,1839,482,254,107162,3020,104142,33
2022-02-12,4313,234,4079,727,357,1467,1269,301,192,20,18,92,60,16,28,707,339,1375,1209,285,164,71053,1197,69856,17
2022-02-13,3650,185,3465,679,288,1317,1016,223,127,22,18,53,44,15,33,657,270,1264,972,208,94,51493,1064,50429,26
2022-02-14,7176,589,6587,1420,523,2308,1992,525,408,53,28,211,153,35,109,1367,495,2097,1839,490,299,114248,2857,111391,31
2022-02-15,4750,467,4283,853,388,1598,1287,347,277,42,23,152,141,42,67,811,365,1446,1146,305,210,83261,2371,80890,28
2022-02-16,4583,423,4160,912,361,1510,1218,336,246,48,33,144,113,36,49,864,328,1366,1105,300,197,95220,2447,92773,24
2022-02-17,3842,436,3406,593,288,1338,1065,314,244,43,17,149,106,41,80,550,271,1189,959,273,164,79265,2428,76837,28
2022-02-18,3765,401,3364,741,299,1181,1044,284,216,49,21,123,106,40,62,692,278,1058,938,244,154,90269,2433,87836,22
2022-02-19,2297,122,2175,374,190,766,670,174,123,20,7,35,31,4,25,354,183,731,639,170,98,59389,1125,58264,25
2022-02-20,2037,103,1934,354,120,740,589,129,105,12,3,26,24,8,30,342,117,714,565,121,75,36053,871,35182,27
2022-02-21,2337,424,1913,402,148,773,693,146,175,36,18,143,128,42,57,366,130,630,565,104,118,24345,2327,22018,25
2022-02-22,2403,510,1893,414,171,819,702,157,140,61,22,164,170,43,50,353,149,655,532,114,90,16264,2108,14156,25
2022-02-23,2373,325,2048,388,158,870,690,156,111,31,19,124,95,31,25,357,139,746,595,125,86,18525,2000,16525,15
2022-02-24,1937,265,1672,290,142,669,561,146,129,24,19,89,62,26,45,266,123,580,499,120,84,14469,1772,12697,19
2022-02-25,1828,249,1579,287,147,614,554,117,109,16,15,81,79,16,42,271,132,533,475,101,67,15951,1733,14218,25
2022-02-26,929,85,844,161,86,332,254,61,35,5,5,29,21,8,17,156,81,303,233,53,18,7505,790,6715,23
2022-02-27,680,60,620,135,61,216,191,41,36,8,5,17,13,6,11,127,56,199,178,35,25,6103,751,5352,19
2022-02-28,2559,272,2287,403,244,902,745,138,127,23,17,92,82,20,38,380,227,810,663,118,89,17741,1872,15869,17
2022-03-01,1869,254,1615,247,206,648,521,146,101,18,27,81,70,22,36,229,179,567,451,124,65,12186,1477,10709,13
2022-03-02,1863,209,1654,260,212,673,501,125,92,13,28,67,61,12,28,247,184,606,440,113,64,14288,1642,12646,12
2022-03-03,1901,226,1675,240,239,709,486,114,113,14,21,90,48,19,34,226,218,619,438,95,79,12377,1441,10936,13
2022-03-04,1872,225,1647,233,242,649,506,124,118,10,22,81,62,16,34,223,220,568,444,108,84,14052,1565,12487,22
2022-03-05,963,74,889,146,159,323,242,50,43,10,5,28,13,6,12,136,154,295,229,44,31,6394,586,5808,15
2022-03-06,769,55,714,88,118,268,208,44,43,3,5,17,11,8,11,85,113,251,197,36,32,5178,604,4574,8
2022-03-07,3202,282,2920,439,461,1055,902,189,156,12,19,94,90,30,37,427,442,961,812,159,119,17252,1852,15400,14
2022-03-08,2209,269,1940,286,305,763,600,151,104,17,26,88,78,28,32,269,279,675,522,123,72,11856,1416,10440,10
2022-03-09,2335,284,2051,343,291,766,668,158,109,26,18,76,91,35,38,317,273,690,577,123,71,14903,1865,13038,9
2022-03-10,2259,296,1963,353,251,752,627,163,113,24,21,94,93,33,31,329,230,658,534,130,82,12520,1667,10853,8
2022-03-11,2305,276,2029,375,254,735,648,151,142,17,19,102,73,18,47,358,235,633,575,133,95,15275,1768,13507,12
2022-03-12,1141,95,1046,216,111,351,320,84,59,11,8,23,25,10,18,205,103,328,295,74,41,6422,641,5781,9
2022-03-13,934,82,852,175,80,293,278,64,44,3,10,18,23,9,19,172,70,275,255,55,25,5878,725,5153,18
2022-03-14,4238,349,3889,820,369,1265,1298,297,189,21,23,108,113,31,53,799,346,1157,1185,266,136,19296,2116,17180,11
2022-03-15,2997,300,2697,633,249,931,860,186,138,19,20,102,98,24,37,614,229,829,762,162,101,14029,1739,12290,7
2022-03-16,3137,294,2843,590,251,1037,900,221,138,27,14,101,94,20,38,563,237,936,806,201,100,16117,1941,14176,8
2022-03-17,3068,272,2796,541,238,1026,910,238,115,25,19,87,72,38,31,516,219,939,838,200,84,14197,1429,12768,5
2022-03-18,3304,301,3003,658,227,981,1005,232,201,36,11,78,89,26,61,622,216,903,916,206,140,16735,1851,14884,11
2022-03-19,1520,87,1433,309,97,518,449,91,56,11,5,22,21,11,17,298,92,496,428,80,39,7135,612,6523,11
2022-03-20,1113,71,1042,241,73,346,328,65,60,8,2,14,20,13,14,233,71,332,308,52,46,6024,714,5310,10
2022-03-21,5092,280,4812,1102,309,1542,1565,339,235,29,15,86,76,29,45,1073,294,1456,1489,310,190,21018,1992,19026,6
2022-03-22,3391,314,3077,674,230,1040,1004,288,155,34,17,96,97,36,34,640,213,944,907,252,121,15031,1649,13382,4
2022-03-23,3331,275,3056,563,220,1077,1018,276,177,22,7,77,90,37,42,541,213,1000,928,239,135,17054,1915,15139,9
2022-03-24,2910,273,2637,472,189,978,836,273,162,24,7,87,77,31,47,448,182,891,759,242,115,14067,1353,12714,13
2022-03-25,2952,252,2700,464,201,894,930,268,195,28,5,62,79,30,48,436,196,832,851,238,147,16882,1754,15128,6
2022-03-26,1346,88,1258,241,89,440,397,101,78,10,6,16,23,12,21,231,83,424,374,89,57,7312,627,6685,5
2022-03-27,953,70,883,178,71,307,278,70,49,8,4,22,13,10,13,170,67,285,265,60,36,5958,659,5299,7
2022-03-28,4530,279,4251,777,301,1374,1370,434,274,26,11,70,71,31,70,751,290,1304,1299,403,204,21086,2020,19066,4
2022-03-29,3073,249,2824,474,195,968,958,286,192,12,7,78,71,37,44,462,188,890,887,249,148,14470,1611,12859,10
2022-03-30,2817,195,2622,377,180,903,890,261,206,17,7,43,62,23,43,360,173,860,828,238,163,16285,1714,14571,12
2022-03-31,2419,184,2235,295,175,788,756,248,157,14,9,42,47,32,40,281,166,746,709,216,117,12895,1365,11530,10
2022-04-01,2433,169,2264,291,162,776,772,259,173,7,10,39,52,25,36,284,152,737,720,234,137,14710,1562,13148,5
2022-04-02,941,59,882,115,71,336,279,86,54,5,2,17,16,7,12,110,69,319,263,79,42,5451,680,4771,12
2022-04-03,811,56,755,98,40,289,275,54,55,3,2,10,11,8,22,95,38,279,264,46,33,5457,670,4787,7
2022-04-04,3433,186,3247,493,201,1014,1192,333,200,11,12,41,59,38,25,482,189,973,1133,295,175,18990,1786,17204,10
2022-04-05,2299,186,2113,312,105,744,731,250,157,10,6,49,61,22,38,302,99,695,670,228,119,12996,1427,11569,9
2022-04-06,2134,142,1992,264,129,678,711,225,127,6,5,36,46,22,27,258,124,642,665,203,100,14688,1636,13052,7
2022-04-07,1907,144,1763,223,95,590,628,228,143,8,5,41,40,18,32,215,90,549,588,210,111,12135,1110,11025,7
2022-04-08,1856,175,1681,235,91,572,595,220,143,7,6,46,61,19,36,228,85,526,534,201,107,13017,1353,11664,7
2022-04-09,799,44,755,121,54,257,248,80,39,5,2,13,7,6,11,116,52,244,241,74,28,4819,501,4318,5
2022-04-10,545,44,501,82,38,180,157,50,38,6,5,10,3,9,11,76,33,170,154,41,27,4333,596,3737,11
2022-04-11,2671,185,2486,364,138,798,878,288,205,13,2,50,43,30,47,351,136,748,835,258,158,16354,1506,14848,9
2022-04-12,1624,141,1483,202,75,561,493,180,113,11,1,39,31,26,33,191,74,522,462,154,80,10283,976,9307,5
2022-04-13,1547,124,1423,178,84,461,494,167,163,4,3,23,30,15,49,174,81,438,464,152,114,12405,1284,11121,14
2022-04-14,1357,89,1268,158,83,419,464,129,104,5,3,23,27,10,21,153,80,396,437,119,83,9618,914,8704,8
2022-04-15,1318,120,1198,141,91,397,410,158,121,8,4,29,29,20,30,133,87,368,381,138,91,10818,1062,9756,6
2022-04-16,571,32,539,78,35,173,180,51,54,2,2,9,5,4,10,76,33,164,175,47,44,4308,434,3874,5
2022-04-17,399,44,355,53,25,131,111,37,42,5,0,7,4,9,19,48,25,124,107,28,23,2953,411,2542,4
2022-04-18,475,37,438,54,20,148,138,60,55,5,0,9,4,9,10,49,20,139,134,51,45,4898,836,4062,9
2022-04-19,2161,168,1993,230,128,676,694,224,209,6,8,31,40,23,60,224,120,645,654,201,149,14646,1390,13256,6
2022-04-20,1271,96,1175,123,65,444,402,141,96,3,6,30,25,14,18,120,59,414,377,127,78,10534,1201,9333,5
2022-04-21,1164,120,1044,97,53,371,368,132,143,3,3,29,27,22,36,94,50,342,341,110,107,10454,1013,9441,6
2022-04-22,1054,76,978,97,71,345,329,122,90,3,1,17,13,13,29,94,70,328,316,109,61,11225,1349,9876,11
2022-04-23,508,36,472,51,28,159,163,58,49,3,0,8,7,4,14,48,28,151,156,54,35,5522,644,4878,8
2022-04-24,347,33,314,33,15,101,111,42,45,1,0,5,8,6,13,32,15,96,103,36,32,3768,543,3225,10
2022-04-25,1558,103,1455,153,65,471,520,180,169,3,4,20,26,17,33,150,61,451,494,163,136,13002,1313,11689,11
2022-04-26,1147,107,1040,107,61,365,346,154,114,7,3,17,24,22,34,100,58,348,322,132,80,13358,983,12375,4
2022-04-27,294,55,239,27,23,79,87,45,33,2,1,9,10,12,21,25,22,70,77,33,12,5088,682,4406,3
2022-04-28,1267,88,1179,114,72,375,414,176,116,3,5,24,22,13,21,111,67,351,392,163,95,10104,925,9179,8
2022-04-29,977,83,894,89,44,281,314,131,118,3,3,16,17,15,29,86,41,265,297,116,89,8888,926,7962,6
2022-04-30,489,27,462,39,28,160,163,49,50,1,1,4,4,2,15,38,27,156,159,47,35,4299,449,3850,4
2022-05-01,244,31,213,25,9,75,98,19,18,2,0,7,7,7,8,23,9,68,91,12,10,2672,381,2291,4
2022-05-02,461,43,418,41,19,163,143,53,42,3,1,9,10,5,15,38,18,154,133,48,27,4248,807,3441,8
2022-05-03,1659,80,1579,134,70,485,622,222,126,3,1,21,21,12,22,131,69,464,601,210,104,10938,1013,9925,6
2022-05-04,1013,74,939,62,47,332,336,149,87,4,1,15,21,15,18,58,46,317,315,134,69,8320,968,7352,10
2022-05-05,742,51,691,61,46,223,242,110,60,2,1,11,14,11,12,59,45,212,228,99,48,7964,926,7038,7
2022-05-06,756,55,701,68,40,238,243,81,86,3,4,9,18,6,15,65,36,229,225,75,71,8032,909,7123,6
2022-05-07,326,24,302,27,19,104,99,39,38,2,0,5,4,5,8,25,19,99,95,34,30,3339,424,2915,2
2022-05-08,200,29,171,16,17,64,54,26,23,2,4,5,3,7,8,14,13,59,51,19,15,2760,547,2213,3
2022-05-09,995,62,933,101,58,306,346,111,73,2,1,15,21,11,12,99,57,291,325,100,61,9795,1194,8601,4
2022-05-10,675,48,627,78,45,209,206,94,43,1,1,22,7,10,7,77,44,187,199,84,36,6657,716,5941,4
2022-05-11,613,42,571,52,42,191,216,63,49,1,0,11,11,8,11,51,42,180,205,55,38,7274,899,6375,3
2022-05-12,589,58,531,62,30,191,184,71,51,3,2,16,15,10,12,59,28,175,169,61,39,6561,749,5812,5
2022-05-13,560,43,517,64,42,180,164,56,54,3,1,10,10,6,13,61,41,170,154,50,41,6753,824,5929,7
2022-05-14,237,16,221,26,13,69,84,24,21,0,1,5,6,3,1,26,12,64,78,21,20,2826,441,2385,4
2022-05-15,135,12,123,19,3,43,51,8,11,1,0,4,4,0,3,18,3,39,47,8,8,2274,450,1824,4
2022-05-16,742,41,701,79,39,230,279,70,45,2,3,8,15,5,8,77,36,222,264,65,37,7249,997,6252,1
2022-05-17,543,38,505,59,24,164,190,60,46,3,0,10,15,4,6,56,24,154,175,56,40,5137,668,4469,1
2022-05-18,408,41,367,39,19,123,138,53,36,2,1,10,12,7,9,37,18,113,126,46,27,5368,826,4542,4
2022-05-19,417,38,379,43,11,142,131,49,41,5,1,11,8,2,11,38,10,131,123,47,30,4927,583,4344,3
2022-05-20,391,35,356,50,15,105,137,42,42,5,1,4,8,5,12,45,14,101,129,37,30,5321,730,4591,6
2022-05-21,164,13,151,19,7,56,49,16,17,2,0,3,1,3,4,17,7,53,48,13,13,2325,320,2005,1
2022-05-22,89,8,81,16,5,22,32,12,2,3,0,2,2,1,0,13,5,20,30,11,2,1844,334,1510,2
2022-05-23,580,30,550,60,20,197,188,67,48,0,2,15,5,1,7,60,18,182,183,66,41,6298,853,5445,1
2022-05-24,398,27,371,35,21,140,134,33,35,1,1,5,11,3,6,34,20,135,123,30,29,4540,581,3959,1
2022-05-25,334,25,309,34,13,126,106,35,20,2,2,8,8,2,3,32,11,118,98,33,17,4891,717,4174,1
2022-05-26,295,22,273,22,19,93,98,40,23,1,0,7,6,1,7,21,19,86,92,39,16,4653,607,4046,3
2022-05-27,263,29,234,21,14,84,79,38,27,2,0,5,7,7,8,19,14,79,72,31,19,4731,648,4083,3
2022-05-28,93,2,91,7,4,38,36,4,4,0,0,2,0,0,0,7,4,36,36,4,4,1905,267,1638,1
2022-05-29,61,13,48,6,1,20,18,11,5,1,0,2,7,2,1,5,1,18,11,9,4,1909,385,1524,1
2022-05-30,384,24,360,31,10,124,128,51,40,1,0,6,8,5,4,30,10,118,120,46,36,5851,779,5072,0
2022-05-31,334,35,299,27,22,109,99,42,35,3,4,6,7,6,9,24,18,103,92,36,26,4176,573,3603,4
2022-06-01,288,33,255,21,8,97,112,28,22,0,0,5,13,7,8,21,8,92,99,21,14,4058,692,3366,2
2022-06-02,258,18,240,20,11,98,78,31,20,1,0,5,10,1,1,19,11,93,68,30,19,3305,489,2816,2
2022-06-03,304,21,283,16,21,97,102,32,36,1,1,5,4,4,6,15,20,92,98,28,30,3509,610,2899,0
2022-06-04,87,6,81,4,3,29,25,11,15,0,0,1,0,2,3,4,3,28,25,9,12,1407,245,1162,1
2022-06-05,80,6,74,6,4,23,28,8,11,0,0,0,1,0,5,6,4,23,27,8,6,1416,355,1061,4
2022-06-06,460,30,430,22,17,163,184,41,33,0,1,8,14,1,6,22,16,155,170,40,27,4660,793,3867,2
2022-06-07,356,28,328,23,17,111,127,51,27,1,0,4,6,12,5,22,17,107,121,39,22,3481,519,2962,0
2022-06-08,336,28,308,29,15,113,116,42,21,4,1,7,8,4,4,25,14,106,108,38,17,3558,596,2962,1
2022-06-09,293,18,275,24,16,96,101,29,27,3,0,6,5,1,3,21,16,90,96,28,24,3265,483,2782,1
2022-06-10,345,27,318,27,15,113,121,44,25,3,0,5,11,0,8,24,15,108,110,44,17,3577,609,2968,1
2022-06-11,142,13,129,7,12,45,44,13,21,2,0,2,4,0,5,5,12,43,40,13,16,1381,277,1104,3
2022-06-12,74,8,66,6,2,22,30,11,3,2,0,3,1,1,1,4,2,19,29,10,2,1391,312,1079,1
2022-06-13,566,34,532,45,28,201,195,69,28,2,1,10,9,7,5,43,27,191,186,62,23,4649,742,3907,1
2022-06-14,478,31,447,26,16,184,161,57,34,0,0,12,8,5,6,26,16,172,153,52,28,3654,545,3109,3
2022-06-15,470,33,437,31,26,172,163,59,19,0,1,9,12,5,6,31,25,163,151,54,13,3862,619,3243,2
2022-06-16,475,35,440,28,20,156,175,66,30,0,3,8,10,7,7,28,17,148,165,59,23,3427,567,2860,0
2022-06-17,522,37,485,33,25,183,185,62,34,0,3,9,9,7,9,33,22,174,176,55,25,3663,602,3061,1
2022-06-18,190,7,183,24,10,64,47,24,21,0,0,2,1,1,3,24,10,62,46,23,18,1508,298,1210,0
2022-06-19,152,12,140,17,5,49,58,15,8,2,0,2,4,2,2,15,5,47,54,13,6,1554,345,1209,0
2022-06-20,849,45,804,59,42,273,313,87,75,3,2,7,10,7,16,56,40,266,303,80,59,5307,833,4474,0
2022-06-21,679,40,639,45,32,243,236,68,55,1,2,11,15,6,5,44,30,232,221,62,50,3998,618,3380,1
2022-06-22,771,58,713,54,46,258,252,98,63,5,3,14,16,9,11,49,43,244,236,89,52,4428,726,3702,0
2022-06-23,656,43,613,29,32,229,248,74,44,1,1,11,11,7,12,28,31,218,237,67,32,3794,534,3260,1
2022-06-24,781,55,726,50,48,254,259,113,57,5,1,18,13,11,7,45,47,236,246,102,50,4603,630,3973,0
2022-06-25,251,23,228,24,16,94,69,25,23,1,2,9,5,2,4,23,14,85,64,23,19,1767,354,1413,0
2022-06-26,218,24,194,14,12,69,73,24,26,2,2,7,6,3,4,12,10,62,67,21,22,1611,349,1262,2
2022-06-27,1237,53,1184,67,59,422,429,158,102,2,3,14,16,6,12,65,56,408,413,152,90,5828,759,5069,1
2022-06-28,1068,70,998,71,54,394,344,111,94,3,5,22,22,7,11,68,49,372,322,104,83,4394,586,3808,1
2022-06-29,1010,68,942,41,76,356,334,104,99,2,7,18,14,7,20,39,69,338,320,97,79,4856,672,4184,1
2022-06-30,917,68,849,56,57,346,293,106,59,0,3,16,20,15,14,56,54,330,273,91,45,4266,640,3626,1
2022-07-01,1163,70,1093,74,67,385,396,156,85,1,0,31,21,9,8,73,67,354,375,147,77,4774,661,4113,4
2022-07-02,377,27,350,25,19,124,150,32,27,3,1,6,7,1,9,22,18,118,143,31,18,1819,295,1524,2
2022-07-03,290,30,260,20,6,115,96,26,27,3,1,9,9,4,4,17,5,106,87,22,23,1960,396,1564,1
2022-07-04,1843,93,1750,108,89,633,676,194,143,6,4,24,21,12,26,102,85,609,655,182,117,6967,820,6147,4
2022-07-05,1492,96,1396,73,80,546,499,181,113,2,4,32,29,11,18,71,76,514,470,170,95,5437,620,4817,2
2022-07-06,1642,83,1559,87,99,593,503,204,156,6,6,19,20,9,23,81,93,574,483,195,133,6087,685,5402,3
2022-07-07,1345,82,1263,88,98,441,444,152,122,4,6,26,24,11,11,84,92,415,420,141,111,5148,573,4575,4
2022-07-08,1471,73,1398,96,75,508,469,201,122,4,0,21,14,14,20,92,75,487,455,187,102,6031,610,5421,3
2022-07-09,516,42,474,38,42,164,162,60,50,1,0,11,9,8,13,37,42,153,153,52,37,2392,317,2075,1
2022-07-10,457,39,418,44,41,131,155,39,47,1,1,5,14,5,13,43,40,126,141,34,34,2410,374,2036,3
2022-07-11,2396,110,2286,144,114,809,830,320,179,3,3,25,25,24,30,141,111,784,805,296,149,8577,859,7718,1
2022-07-12,1887,106,1781,128,121,642,608,236,152,5,9,33,24,15,20,123,112,609,584,221,132,6975,631,6344,5
2022-07-13,1787,112,1675,103,131,592,566,243,152,5,6,33,19,23,26,98,125,559,547,220,126,7267,810,6457,5
2022-07-14,1632,103,1529,108,149,537,474,216,148,2,12,30,15,17,27,106,137,507,459,199,121,6425,724,5701,3
2022-07-15,1911,132,1779,140,147,617,599,248,160,3,3,30,30,22,44,137,144,587,569,226,116,7543,754,6789,4
2022-07-16,614,64,550,50,36,182,197,70,79,6,2,12,12,12,20,44,34,170,185,58,59,2901,424,2477,2
2022-07-17,529,39,490,38,36,181,169,43,62,1,5,8,5,3,17,37,31,173,164,40,45,2643,416,2227,4
2022-07-18,2839,143,2696,178,214,967,941,312,227,6,3,43,39,19,33,172,211,924,902,293,194,10448,941,9507,4
2022-07-19,1868,123,1745,142,163,592,595,211,165,3,8,33,33,14,32,139,155,559,562,197,133,7154,715,6439,7
2022-07-20,1878,109,1769,132,124,670,575,210,167,2,6,33,19,20,29,130,118,637,556,190,138,7726,831,6895,10
2022-07-21,1643,91,1552,134,116,556,532,179,126,5,8,18,21,16,23,129,108,538,511,163,103,6424,662,5762,5
2022-07-22,1972,124,1848,173,149,641,640,231,138,5,6,34,22,27,30,168,143,607,618,204,108,8021,845,7176,9
2022-07-23,751,41,710,84,60,226,245,63,73,4,1,9,9,6,12,80,59,217,236,57,61,2933,371,2562,7
2022-07-24,548,43,505,35,39,193,169,67,45,3,2,7,12,7,12,32,37,186,157,60,33,2628,428,2200,11
2022-07-25,3017,121,2896,263,199,943,1077,312,223,3,11,25,38,13,31,260,188,918,1039,299,192,10434,962,9472,10
2022-07-26,1996,107,1889,148,116,652,647,252,181,4,5,26,26,19,27,144,111,626,621,233,154,6927,646,6281,2
